Status,CPU,RAM,Storage,GPU,Screen,Price,apple,asus,dell,hp,lenovo,microsoft,msi,other,samsung,toshiba
0,3,3,4,1.0,15.6,2566.9300000000003,0,0,1,0,0,0,0,0,0,0
0,2,3,3,2.0,15.6,669.01,0,0,0,1,0,0,0,0,0,0
0,4,3,3,1.0,14.2,2269.0,1,0,0,0,0,0,0,0,0,0
0,0,1,3,2.0,11.6,829.25,0,0,0,1,0,0,0,0,0,0
0,3,3,4,2.0,14.0,2074.68,0,0,0,0,1,0,0,0,0,0
0,5,3,4,3.0,16.0,2599.01,0,1,0,0,0,0,0,0,0,0
0,1,2,3,0.0,15.6,385.2,0,0,0,0,0,0,0,0,0,0
0,2,2,4,3.0,15.6,862.4200000000001,0,0,0,1,0,0,0,0,0,0
0,3,4,4,1.0,14.0,2539.0,0,0,0,0,1,0,0,0,0,0
0,3,4,4,1.0,15.6,1409.0,0,0,0,0,0,0,0,1,0,0
0,3,2,3,1.0,13.3,2085.4300000000003,0,0,1,0,0,0,0,0,0,0
0,3,3,4,1.0,14.0,1730.15,0,1,0,0,0,0,0,0,0,0
1,3,3,3,1.0,14.0,676.79,0,0,0,0,0,0,1,0,0,0
0,3,3,3,1.0,15.6,899.0,0,0,0,0,0,0,1,0,0,0
1,5,3,4,1.0,16.1,1242.39,0,0,0,1,0,0,0,0,0,0
0,3,3,4,1.0,14.0,2349.01,0,0,0,0,0,0,1,0,0,0
0,2,2,3,1.0,15.6,1224.615,0,0,0,0,1,0,0,0,0,0
0,2,2,3,2.0,15.6,1282.93,0,0,0,0,0,0,0,1,0,0
1,3,3,3,1.0,16.0,1093.69,1,0,0,0,0,0,0,0,0,0
1,2,2,3,0.0,13.3,655.76,1,0,0,0,0,0,0,0,0,0
0,2,3,3,1.0,15.6,476.99,0,0,0,0,1,0,0,0,0,0
0,2,2,3,2.0,13.3,1551.3930000000005,0,0,1,0,0,0,0,0,0,0
0,2,3,3,1.0,15.6,749.0,0,0,0,0,1,0,0,0,0,0
0,2,2,3,2.0,12.5,1833.3059,0,0,1,0,0,0,0,0,0,0
0,2,2,3,1.0,15.6,541.55,0,0,0,0,0,0,0,0,0,0
0,2,2,3,1.0,14.0,2493.1000000000004,0,0,0,0,1,0,0,0,0,0
1,2,2,3,2.0,15.6,651.6,0,0,0,0,1,0,0,0,0,0
1,2,1,2,1.0,13.3,299.0,1,0,0,0,0,0,0,0,0,0
0,3,3,3,1.0,16.1,1399.0,0,0,0,1,0,0,0,0,0,0
0,1,2,3,2.0,15.6,466.1,0,0,0,1,0,0,0,0,0,0
0,2,2,3,1.0,13.3,1097.8200000000002,0,1,0,0,0,0,0,0,0,0
1,1,2,3,1.0,14.0,499.0,0,1,0,0,0,0,0,0,0,0
1,3,4,4,1.0,17.3,1799.0,0,1,0,0,0,0,0,0,0,0
0,1,1,2,1.0,13.3,769.33,0,0,0,1,0,0,0,0,0,0
0,2,3,3,1.0,15.6,929.0,0,0,0,0,1,0,0,0,0,0
0,2,2,3,1.0,13.3,1551.3930000000005,0,0,1,0,0,0,0,0,0,0
0,1,2,3,1.0,15.6,595.72,0,1,0,0,0,0,0,0,0,0
1,3,3,4,2.0,17.3,966.04,0,0,0,0,0,0,0,0,0,0
0,0,1,2,2.0,14.0,208.99,0,0,0,0,0,0,0,1,0,0
1,2,3,3,1.0,13.3,1302.54,1,0,0,0,0,0,0,0,0,0
1,5,4,4,1.0,17.3,1770.24,0,1,0,0,0,0,0,0,0,0
0,2,3,3,1.0,15.6,749.0,0,0,0,0,1,0,0,0,0,0
1,3,3,3,1.0,14.0,898.84,0,0,0,0,1,0,0,0,0,0
0,3,2,3,2.0,14.0,999.0,0,0,0,0,1,0,0,0,0,0
0,2,2,3,2.0,15.6,1498.0,0,0,1,0,0,0,0,0,0,0
0,2,2,3,2.0,13.3,1777.0,0,0,1,0,0,0,0,0,0,0
0,2,3,3,1.0,15.6,729.0,0,0,0,0,1,0,0,0,0,0
0,2,1,3,2.0,14.0,499.0,0,0,0,0,0,0,0,1,0,0
0,3,4,4,1.0,15.6,3691.0,0,0,0,0,0,0,0,0,0,0
0,5,4,4,1.0,15.6,2535.45,0,1,0,0,0,0,0,0,0,0
0,0,3,3,0.0,13.3,1997.0,0,0,0,0,1,0,0,0,0,0
0,2,2,2,1.0,13.3,1047.53,0,0,1,0,0,0,0,0,0,0
0,2,3,3,1.0,15.6,695.0,0,1,0,0,0,0,0,0,0,0
0,2,1,3,3.0,14.0,1041.11,0,0,0,1,0,0,0,0,0,0
1,5,4,4,1.0,17.3,2599.0,0,0,0,0,0,0,1,0,0,0
1,3,3,4,1.0,14.0,1599.0,0,0,0,0,0,0,1,0,0,0
0,2,3,3,2.0,16.1,865.4,0,0,0,1,0,0,0,0,0,0
0,1,1,3,1.0,15.6,439.556,0,0,0,0,0,0,0,0,0,0
1,3,3,4,1.0,15.6,2899.99,0,0,0,0,0,0,0,1,0,0
0,0,1,3,1.0,15.6,325.28000000000003,0,1,0,0,0,0,0,0,0,0
0,1,2,3,1.0,15.6,431.99,0,0,0,1,0,0,0,0,0,0
0,3,2,4,1.0,15.6,1389.93,0,0,0,0,1,0,0,0,0,0
0,3,3,4,2.0,14.0,1759.0,0,1,0,0,0,0,0,0,0,0
1,2,2,3,0.0,15.6,802.61,0,0,0,0,1,0,0,0,0,0
0,2,2,2,0.0,17.3,951.23,0,0,1,0,0,0,0,0,0,0
0,1,1,2,2.0,15.6,754.885,0,0,0,1,0,0,0,0,0,0
0,3,3,3,2.0,14.0,1671.0,0,0,0,0,1,0,0,0,0,0
0,3,4,4,1.0,14.4,2799.0,0,0,0,0,0,1,0,0,0,0
1,2,2,3,2.0,13.3,655.76,1,0,0,0,0,0,0,0,0,0
0,2,2,3,1.0,15.6,789.84,0,0,0,0,0,0,0,0,0,0
1,2,2,3,1.0,15.6,679.95,0,0,0,1,0,0,0,0,0,0
0,2,2,3,1.0,14.0,1223.43,0,0,0,0,1,0,0,0,0,0
0,3,2,3,1.0,14.0,1333.0,0,1,0,0,0,0,0,0,0,0
1,3,3,4,0.0,15.6,1091.09,0,1,0,0,0,0,0,0,0,0
0,3,3,3,1.0,17.3,2628.2838,0,0,1,0,0,0,0,0,0,0
0,3,2,4,2.0,15.6,1028.27,0,0,1,0,0,0,0,0,0,0
1,3,3,3,1.0,15.6,1430.18,0,0,0,0,0,0,1,0,0,0
0,3,4,3,0.0,16.0,2089.0,0,1,0,0,0,0,0,0,0,0
0,1,2,3,2.0,14.0,511.13,0,1,0,0,0,0,0,0,0,0
1,3,3,4,1.0,15.6,1022.79,0,0,0,0,0,0,1,0,0,0
0,2,2,3,1.0,15.6,494.35,0,0,0,0,0,0,0,0,0,0
0,2,1,3,2.0,15.6,572.45,0,0,0,0,1,0,0,0,0,0
1,2,2,3,0.0,13.3,420.74,0,0,1,0,0,0,0,0,0,0
0,2,2,3,2.0,15.6,1246.5500000000002,0,0,0,1,0,0,0,0,0,0
0,3,2,3,1.0,15.6,1017.57,0,0,0,0,0,0,0,0,0,0
0,2,2,4,1.0,15.6,683.73,0,0,0,1,0,0,0,0,0,0
1,3,3,4,1.0,15.6,1271.09,0,1,0,0,0,0,0,0,0,0
0,2,2,5,1.0,15.6,596.3859,0,0,1,0,0,0,0,0,0,0
0,3,2,2,1.0,17.3,919.13,0,0,0,0,1,0,0,0,0,0
1,3,4,4,1.0,15.6,1960.24,0,0,0,0,0,0,1,0,0,0
0,2,2,3,0.0,15.6,876.0,0,0,0,1,0,0,0,0,0,0
0,0,2,3,1.0,15.6,408.24,0,0,0,0,0,0,0,1,0,0
1,3,3,3,1.0,15.6,806.28,0,0,0,0,0,0,1,0,0,0
0,1,1,2,2.0,14.0,747.9300000000001,0,0,0,1,0,0,0,0,0,0
0,0,1,1,2.0,14.0,319.93,0,1,0,0,0,0,0,0,0,0
0,2,2,3,1.0,13.5,951.74,0,0,0,0,0,1,0,0,0,0
0,2,1,3,2.0,12.5,1668.13,0,0,0,1,0,0,0,0,0,0
0,1,2,3,1.0,15.6,408.0,0,1,0,0,0,0,0,0,0,0
0,2,2,2,1.0,12.4,769.0,0,0,0,0,0,1,0,0,0,0
0,2,2,3,0.0,13.5,1419.0,0,0,0,0,0,1,0,0,0,0
0,3,2,2,1.0,17.3,951.23,0,1,0,0,0,0,0,0,0,0
0,3,3,3,0.0,13.5,2770.23,0,0,0,0,0,1,0,0,0,0
0,2,2,3,1.0,15.6,507.14,0,0,0,1,0,0,0,0,0,0
1,3,3,4,2.0,17.3,1749.0,0,0,0,0,0,0,1,0,0,0
0,3,3,3,2.0,15.6,750.08,0,0,0,1,0,0,0,0,0,0
0,3,3,4,1.0,17.3,3099.98,0,0,0,0,0,0,0,1,0,0
0,0,2,3,1.0,15.6,322.49,0,0,0,0,1,0,0,0,0,0
1,3,3,4,1.0,17.3,1214.63,0,0,0,0,0,0,0,0,0,0
1,2,2,3,1.0,14.0,489.0,0,0,1,0,0,0,0,0,0,0
1,3,3,3,1.0,15.6,1699.0,0,0,0,0,0,0,0,0,1,0
0,3,3,3,1.0,15.6,2564.79,0,0,1,0,0,0,0,0,0,0
1,1,2,3,1.0,13.3,767.39,1,0,0,0,0,0,0,0,0,0
0,2,2,2,2.0,15.6,1058.23,0,0,0,0,1,0,0,0,0,0
0,3,3,4,1.0,13.3,2673.9300000000003,0,0,1,0,0,0,0,0,0,0
1,5,4,4,3.0,15.6,4399.99,0,0,0,0,0,0,0,1,0,0
1,5,4,4,3.0,15.6,1820.65,0,0,0,0,0,0,1,0,0,0
1,3,3,3,1.0,13.3,1086.88,0,0,1,0,0,0,0,0,0,0
0,3,2,3,1.0,15.6,1486.23,0,0,0,1,0,0,0,0,0,0
0,4,3,3,1.0,13.3,1349.0,1,0,0,0,0,0,0,0,0,0
1,3,2,3,2.0,15.6,735.92,0,0,0,0,1,0,0,0,0,0
1,2,3,3,1.0,14.0,608.64,0,1,0,0,0,0,0,0,0,0
1,4,2,3,1.0,13.3,1029.76,1,0,0,0,0,0,0,0,0,0
1,4,3,4,1.0,13.3,1999.0,1,0,0,0,0,0,0,0,0,0
0,3,4,3,1.0,15.6,1799.9,0,0,0,0,0,0,0,1,0,0
0,2,2,3,3.0,14.0,1278.65,0,0,0,1,0,0,0,0,0,0
0,1,1,4,1.0,15.6,393.7600000000001,0,0,0,0,1,0,0,0,0,0
0,3,3,3,2.0,15.6,1214.45,0,0,1,0,0,0,0,0,0,0
0,2,2,3,1.0,15.6,491.13,0,0,0,0,0,0,0,0,0,0
1,2,2,3,1.0,13.4,699.0,0,0,1,0,0,0,0,0,0,0
0,2,3,3,3.0,15.6,789.0,0,0,0,1,0,0,0,0,0,0
1,5,3,4,2.0,16.1,1242.39,0,0,0,1,0,0,0,0,0,0
1,2,3,3,2.0,14.0,588.29,0,0,0,0,0,0,1,0,0,0
0,2,2,3,2.0,13.3,1067.86,1,0,0,0,0,0,0,0,0,0
0,2,2,3,1.0,14.0,1594.3000000000002,0,0,0,0,0,0,0,0,0,1
1,4,3,4,2.0,16.2,2979.0,1,0,0,0,0,0,0,0,0,0
0,2,1,2,1.0,15.6,608.83,0,0,1,0,0,0,0,0,0,0
0,0,1,1,0.0,14.0,266.43,0,0,0,0,1,0,0,0,0,0
1,3,3,3,1.0,17.3,2257.84,0,0,0,0,0,0,0,1,0,0
0,2,1,3,0.0,15.6,887.0300000000001,0,0,0,0,1,0,0,0,0,0
1,4,3,3,1.0,14.2,2500.01,1,0,0,0,0,0,0,0,0,0
0,2,1,4,1.0,15.6,425.86,0,0,0,1,0,0,0,0,0,0
1,3,3,4,3.0,17.3,1949.0,0,0,0,0,0,0,0,1,0,0
0,3,3,3,2.0,15.6,1670.01,0,0,0,0,1,0,0,0,0,0
1,3,3,4,1.0,14.0,1649.0,0,0,0,0,0,0,1,0,0,0
1,2,2,2,1.0,13.0,604.0,1,0,0,0,0,0,0,0,0,0
1,3,4,4,1.0,17.0,3099.0,0,0,0,0,0,0,1,0,0,0
0,0,1,3,1.0,15.6,239.68,0,1,0,0,0,0,0,0,0,0
0,3,3,3,2.0,15.6,3010.7125,0,0,1,0,0,0,0,0,0,0
0,3,2,3,1.0,14.0,1899.25,0,0,1,0,0,0,0,0,0,0
0,3,3,3,1.0,15.6,2616.15,0,0,0,0,1,0,0,0,0,0
0,2,2,3,1.0,15.6,1487.3000000000002,0,0,0,0,1,0,0,0,0,0
0,2,3,3,0.0,14.0,709.81,0,0,0,0,0,0,0,0,0,0
0,3,3,3,2.0,15.4,2610.7679,1,0,0,0,0,0,0,0,0,0
1,2,2,3,1.0,15.6,477.59,0,0,0,0,0,0,0,0,0,0
0,2,2,3,2.0,15.6,802.5,0,0,1,0,0,0,0,0,0,0
0,2,2,3,1.0,13.3,1272.23,0,0,0,1,0,0,0,0,0,0
0,2,3,3,1.0,14.0,799.0,0,0,0,0,0,0,1,0,0,0
0,0,2,2,1.0,10.5,1147.67,0,0,0,0,0,1,0,0,0,0
0,3,3,4,0.0,17.3,2303.1,0,0,0,0,0,0,1,0,0,0
0,1,2,3,2.0,15.6,499.0,0,0,0,0,0,0,0,0,0,0
0,1,2,3,1.0,15.6,466.1,0,0,0,1,0,0,0,0,0,0
0,3,3,3,1.0,15.6,749.0,0,0,0,0,1,0,0,0,0,0
0,3,3,2,2.0,15.6,1175.93,0,0,1,0,0,0,0,0,0,0
1,3,3,4,1.0,15.6,914.64,0,0,0,0,0,0,0,0,0,0
0,1,1,2,2.0,15.6,737.23,0,0,0,1,0,0,0,0,0,0
0,3,2,3,1.0,15.6,2312.0,0,0,1,0,0,0,0,0,0,0
0,0,2,3,1.0,14.0,339.0,0,0,0,0,0,0,0,1,0,0
0,0,2,3,2.0,15.6,354.0,0,0,0,1,0,0,0,0,0,0
0,1,1,4,1.0,15.6,447.9448,0,0,1,0,0,0,0,0,0,0
0,3,3,2,1.0,15.6,1336.43,0,0,0,1,0,0,0,0,0,0
0,3,3,4,2.0,17.3,1999.0,0,0,0,0,0,0,1,0,0,0
0,3,3,4,0.0,15.6,1169.01,0,0,0,0,0,0,1,0,0,0
0,3,3,3,1.0,15.6,749.0,0,0,0,0,0,0,0,0,0,0
1,3,4,4,2.0,17.3,2099.0,0,1,0,0,0,0,0,0,0,0
0,3,3,3,0.0,13.3,1216.0,0,0,1,0,0,0,0,0,0,0
0,5,4,4,1.0,16.0,3456.44,0,1,0,0,0,0,0,0,0,0
0,3,2,3,3.0,15.6,625.0,0,1,0,0,0,0,0,0,0,0
0,4,2,3,0.0,13.6,1869.0,1,0,0,0,0,0,0,0,0,0
1,5,5,5,1.0,17.3,4499.0,0,0,0,0,0,0,1,0,0,0
0,3,3,4,1.0,14.0,2383.85,0,0,0,0,1,0,0,0,0,0
0,1,2,3,1.0,15.6,634.05,0,0,0,1,0,0,0,0,0,0
0,5,4,4,2.0,16.0,4580.73,0,0,0,0,1,0,0,0,0,0
0,3,3,3,1.0,17.3,2566.9300000000003,0,0,0,0,0,0,1,0,0,0
0,2,1,3,1.0,13.3,747.9300000000001,0,0,0,1,0,0,0,0,0,0
0,3,3,3,1.0,17.3,3665.0,0,0,1,0,0,0,0,0,0,0
0,3,2,2,1.0,17.3,1275.226,0,0,0,0,0,0,1,0,0,0
1,2,2,3,1.0,14.0,499.0,0,0,1,0,0,0,0,0,0,0
0,2,2,3,0.0,15.6,925.34,0,0,0,0,0,0,1,0,0,0
0,2,2,3,2.0,14.0,1165.23,0,0,1,0,0,0,0,0,0,0
0,2,2,3,1.0,15.6,666.44,0,0,0,0,0,0,0,0,0,0
0,2,3,3,1.0,17.3,999.62,0,0,0,0,1,0,0,0,0,0
0,1,1,2,1.0,15.6,896.0,0,0,0,1,0,0,0,0,0,0
0,3,2,3,1.0,14.0,2417.0,0,0,0,0,1,0,0,0,0,0
0,3,2,3,1.0,13.3,853.8707,0,0,1,0,0,0,0,0,0,0
0,2,2,3,2.0,13.5,1179.0,0,0,0,0,0,1,0,0,0,0
1,3,2,3,1.0,14.0,538.0,0,0,0,1,0,0,0,0,0,0
0,2,2,3,1.0,13.3,1369.87,0,0,0,0,0,0,0,1,0,0
0,2,3,3,0.0,15.6,625.41,0,1,0,0,0,0,0,0,0,0
0,3,4,3,3.0,17.3,5883.93,0,0,0,0,0,0,0,1,0,0
1,3,3,3,0.0,17.3,877.09,0,0,0,0,0,0,1,0,0,0
1,3,3,4,2.0,13.4,1899.99,0,0,0,0,0,0,0,1,0,0
0,1,2,3,2.0,14.0,599.0,0,0,0,0,0,0,0,0,0,0
0,3,3,3,2.0,13.0,1620.92,0,0,1,0,0,0,0,0,0,0
0,2,2,3,1.0,15.6,399.99,0,0,0,0,0,0,0,1,0,0
0,2,2,3,2.0,12.0,1391.0,1,0,0,0,0,0,0,0,0,0
0,3,4,4,1.0,16.0,1999.0,0,0,0,0,0,0,1,0,0,0
0,2,2,3,1.0,12.5,1486.23,0,0,0,1,0,0,0,0,0,0
1,2,2,3,1.0,15.6,520.0,0,0,0,1,0,0,0,0,0,0
0,1,1,4,3.0,15.6,567.1,0,0,0,0,0,0,0,0,0,0
0,3,2,3,1.0,16.1,909.13,0,0,0,1,0,0,0,0,0,0
0,2,2,2,1.0,15.6,844.23,0,0,0,0,1,0,0,0,0,0
0,3,4,4,1.0,17.0,2999.0,0,0,0,0,0,0,1,0,0,0
1,3,3,3,2.0,15.6,1110.94,0,0,0,0,0,0,0,1,0,0
1,3,3,4,2.0,15.6,1249.0,0,0,0,0,1,0,0,0,0,0
0,2,2,3,1.0,14.0,926.63,0,0,1,0,0,0,0,0,0,0
1,3,3,4,2.0,15.6,1599.0,0,0,0,0,0,0,0,1,0,0
0,3,2,3,1.0,15.6,734.64,0,0,0,1,0,0,0,0,0,0
0,2,2,3,1.0,15.6,599.01,0,0,0,1,0,0,0,0,0,0
0,3,3,3,1.0,15.4,2289.7679,1,0,0,0,0,0,0,0,0,0
0,3,2,4,3.0,15.6,797.1500000000001,0,0,0,1,0,0,0,0,0,0
0,1,2,3,1.0,14.0,549.0,0,1,0,0,0,0,0,0,0,0
0,2,2,3,3.0,15.6,849.0,0,0,0,0,1,0,0,0,0,0
0,2,2,3,1.0,14.0,1068.93,0,0,0,0,1,0,0,0,0,0
1,3,3,3,2.0,16.1,829.33,0,0,0,1,0,0,0,0,0,0
0,3,3,4,1.0,15.6,1949.9,0,0,0,0,0,0,0,1,0,0
0,0,1,4,1.0,15.6,385.18930000000006,0,0,0,0,1,0,0,0,0,0
1,3,4,4,1.0,17.3,2429.64,0,0,0,0,0,0,1,0,0,0
1,2,3,3,0.0,13.3,1299.75,1,0,0,0,0,0,0,0,0,0
0,2,2,3,1.0,14.0,769.58,0,0,0,0,0,0,0,0,0,0
0,1,1,2,0.0,13.0,697.0,0,0,0,0,1,0,0,0,0,0
0,2,2,3,1.0,15.6,1224.615,0,0,0,0,1,0,0,0,0,0
1,0,2,3,1.0,12.0,614.08,1,0,0,0,0,0,0,0,0,0
0,2,2,3,2.0,15.6,1016.0,0,0,1,0,0,0,0,0,0,0
0,1,2,3,1.0,15.6,453.0,0,0,0,1,0,0,0,0,0,0
1,3,3,4,1.0,15.6,1304.79,0,0,0,0,0,0,0,1,0,0
0,3,2,3,1.0,15.6,1485.16,0,0,0,0,0,0,0,0,0,1
0,2,3,3,3.0,16.0,1925.0,0,0,0,0,1,0,0,0,0,0
1,1,2,3,2.0,15.6,469.0,0,1,0,0,0,0,0,0,0,0
0,2,3,3,1.0,15.6,1389.93,0,0,0,0,0,0,0,0,0,0
1,2,2,3,1.0,15.6,675.0,0,0,0,1,0,0,0,0,0,0
0,3,2,4,2.0,15.6,905.22,0,0,0,0,0,0,0,0,0,0
1,1,2,3,1.0,15.6,719.79,0,0,0,0,1,0,0,0,0,0
1,2,2,3,1.0,15.6,659.0,0,1,0,0,0,0,0,0,0,0
0,3,4,3,0.0,17.0,2209.0,0,0,0,0,0,0,0,1,0,0
0,2,3,3,1.0,15.6,839.0,0,0,0,0,0,0,1,0,0,0
0,0,2,1,1.0,14.0,349.0,0,1,0,0,0,0,0,0,0,0
0,1,2,3,0.0,15.6,529.0,0,0,0,0,1,0,0,0,0,0
0,3,2,4,1.0,17.3,925.55,0,0,1,0,0,0,0,0,0,0
1,3,3,3,0.0,15.6,1045.94,0,0,0,0,0,0,0,1,0,0
1,3,3,3,1.0,15.6,799.0,0,0,0,0,0,0,0,1,0,0
0,0,2,3,2.0,15.6,329.99,0,1,0,0,0,0,0,0,0,0
1,3,3,3,1.0,15.6,739.38,0,0,0,0,0,0,1,0,0,0
0,2,2,3,2.0,15.6,519.01,0,0,0,0,1,0,0,0,0,0
0,3,2,3,2.0,13.3,2138.9300000000003,0,0,0,1,0,0,0,0,0,0
0,3,2,4,1.0,15.6,961.93,0,0,1,0,0,0,0,0,0,0
0,0,1,3,3.0,15.6,346.68,0,0,1,0,0,0,0,0,0,0
1,2,3,3,2.0,15.6,1298.15,0,0,0,1,0,0,0,0,0,0
0,2,2,2,1.0,15.6,1058.23,0,0,0,0,1,0,0,0,0,0
0,1,2,3,1.0,15.6,646.39,0,0,0,1,0,0,0,0,0,0
0,3,3,3,1.0,15.6,1384.5800000000002,0,0,0,0,0,0,1,0,0,0
0,2,2,4,1.0,15.6,715.0,0,0,0,1,0,0,0,0,0,0
0,2,3,3,2.0,15.6,829.01,0,0,0,0,1,0,0,0,0,0
1,2,2,3,1.0,12.3,1349.0,0,0,0,0,0,1,0,0,0,0
1,3,3,4,1.0,15.6,1199.99,0,0,0,1,0,0,0,0,0,0
1,3,3,3,0.0,15.6,1583.39,0,0,0,0,0,0,0,1,0,0
0,1,2,3,1.0,15.6,499.0,0,1,0,0,0,0,0,0,0,0
0,2,1,3,0.0,15.6,318.86,0,0,0,0,1,0,0,0,0,0
1,3,3,4,1.0,15.6,1022.39,0,0,0,0,0,0,1,0,0,0
1,2,3,3,1.0,15.6,1010.27,0,0,0,0,1,0,0,0,0,0
0,2,3,3,1.0,17.3,899.0,0,1,0,0,0,0,0,0,0,0
0,2,3,3,1.0,14.0,1624.46,0,0,0,1,0,0,0,0,0,0
0,1,2,3,2.0,14.0,513.87,0,0,0,0,1,0,0,0,0,0
1,3,3,4,1.0,15.6,1599.0,0,0,0,0,0,0,0,1,0,0
0,1,1,4,0.0,15.6,627.662,0,0,1,0,0,0,0,0,0,0
0,3,3,3,1.0,14.0,1267.58,0,0,0,1,0,0,0,0,0,0
0,3,3,3,3.0,17.3,1924.93,0,0,1,0,0,0,0,0,0,0
0,2,1,3,1.0,14.0,1070.0,0,0,0,1,0,0,0,0,0,0
0,3,2,3,1.0,15.6,2385.03,0,0,0,1,0,0,0,0,0,0
0,2,1,3,1.0,14.0,1103.1593,0,0,0,1,0,0,0,0,0,0
0,3,3,3,0.0,14.0,2125.0,0,0,0,0,1,0,0,0,0,0
0,0,1,4,3.0,15.6,480.43,0,1,0,0,0,0,0,0,0,0
0,2,2,2,3.0,15.6,866.7,0,0,1,0,0,0,0,0,0,0
0,2,3,3,2.0,15.6,1039.0,0,0,0,1,0,0,0,0,0,0
0,2,3,3,2.0,13.3,1423.48,0,0,0,0,1,0,0,0,0,0
0,3,3,3,1.0,17.3,2620.4300000000003,0,0,0,0,0,0,1,0,0,0
1,2,2,3,1.0,13.3,1063.34,1,0,0,0,0,0,0,0,0,0
0,3,2,4,1.0,15.6,862.4093,0,0,1,0,0,0,0,0,0,0
1,2,2,3,1.0,14.0,518.63,0,0,0,0,1,0,0,0,0,0
1,2,2,3,2.0,14.0,799.0,0,0,0,0,1,0,0,0,0,0
1,2,2,3,2.0,14.0,1335.2,0,0,0,1,0,0,0,0,0,0
0,3,3,3,3.0,15.6,2620.4300000000003,0,0,0,0,1,0,0,0,0,0
0,3,2,3,0.0,14.0,1300.4566000000002,0,0,0,0,1,0,0,0,0,0
0,2,2,3,1.0,15.6,1443.43,0,0,0,1,0,0,0,0,0,0
1,3,3,4,2.0,17.3,937.48,0,0,0,0,0,0,1,0,0,0
1,3,3,3,2.0,15.6,786.84,0,0,0,0,1,0,0,0,0,0
0,3,2,3,1.0,14.0,2235.23,0,0,0,1,0,0,0,0,0,0
0,3,2,3,2.0,14.0,999.0,0,0,0,0,1,0,0,0,0,0
0,3,3,3,1.0,14.0,2109.0,0,1,0,0,0,0,0,0,0,0
0,1,2,3,1.0,14.0,459.0,0,1,0,0,0,0,0,0,0,0
0,3,3,3,1.0,16.0,1800.03,0,0,0,1,0,0,0,0,0,0
1,3,3,4,1.0,15.6,1098.29,0,0,0,0,0,0,0,0,0,0
0,2,2,2,1.0,17.3,1047.53,0,0,1,0,0,0,0,0,0,0
0,3,3,3,1.0,15.6,2031.93,0,0,0,0,1,0,0,0,0,0
1,3,3,3,1.0,13.3,1420.98,0,0,0,1,0,0,0,0,0,0
1,5,4,4,1.0,15.6,1820.65,0,0,0,0,0,0,1,0,0,0
1,5,3,4,2.0,14.0,1277.64,0,1,0,0,0,0,0,0,0,0
1,3,3,4,0.0,15.6,665.74,0,0,0,0,0,0,1,0,0,0
1,5,5,5,1.0,15.6,2679.88,0,0,0,0,0,0,1,0,0,0
1,3,2,3,1.0,14.0,587.32,0,0,0,0,1,0,0,0,0,0
1,3,3,3,2.0,13.9,1599.0,0,1,0,0,0,0,0,0,0,0
1,2,2,3,1.0,15.6,651.6,0,0,0,0,1,0,0,0,0,0
0,2,1,3,2.0,13.3,1924.93,0,0,0,1,0,0,0,0,0,0
1,2,2,3,2.0,14.0,1339.45,0,0,0,0,1,0,0,0,0,0
0,2,2,3,2.0,12.5,1575.254,0,0,1,0,0,0,0,0,0,0
1,2,3,3,1.0,15.6,749.0,0,1,0,0,0,0,0,0,0,0
1,1,2,3,1.0,13.3,727.37,1,0,0,0,0,0,0,0,0,0
0,3,2,3,2.0,17.3,1714.0,0,0,0,0,0,0,1,0,0,0
0,3,3,4,2.0,14.0,3743.93,0,0,0,0,0,0,0,1,0,0
1,2,3,4,2.0,13.3,1491.33,1,0,0,0,0,0,0,0,0,0
1,3,3,3,1.0,15.6,973.89,0,0,0,0,1,0,0,0,0,0
1,3,3,3,2.0,15.6,1128.54,0,0,0,0,0,0,0,1,0,0
0,3,2,3,2.0,12.5,2147.0,0,0,1,0,0,0,0,0,0,0
1,3,4,4,1.0,17.3,2243.18,0,0,0,0,0,0,1,0,0,0
0,5,5,4,0.0,16.0,3289.01,0,0,0,0,0,0,1,0,0,0
0,3,3,3,2.0,14.0,3469.0,0,0,1,0,0,0,0,0,0,0
0,3,4,4,1.0,14.0,3721.08,0,0,0,0,1,0,0,0,0,0
0,0,1,2,1.0,15.6,373.43,0,0,0,0,1,0,0,0,0,0
1,3,3,4,2.0,15.6,1999.0,0,1,0,0,0,0,0,0,0,0
1,3,3,4,2.0,17.3,1283.54,0,0,0,0,0,0,1,0,0,0
1,2,3,3,1.0,15.6,666.69,0,0,0,0,0,0,0,0,0,0
0,0,1,4,3.0,15.6,330.63,0,0,0,0,1,0,0,0,0,0
1,2,3,3,1.0,15.6,949.0,0,1,0,0,0,0,0,0,0,0
1,3,3,4,1.0,17.3,1999.0,0,0,0,0,0,0,1,0,0,0
0,3,2,3,1.0,12.5,1443.43,0,0,0,1,0,0,0,0,0,0
0,0,1,4,1.0,17.3,567.1,0,1,0,0,0,0,0,0,0,0
1,3,4,4,1.0,17.3,1196.48,0,0,0,0,0,0,1,0,0,0
0,1,2,3,1.0,15.6,499.0,0,1,0,0,0,0,0,0,0,0
1,3,3,3,2.0,14.0,649.0,0,0,0,0,0,0,1,0,0,0
1,3,3,4,1.0,17.3,2899.99,0,0,0,0,0,0,0,1,0,0
1,5,4,4,0.0,17.3,4699.99,0,0,0,0,0,0,0,1,0,0
0,3,3,2,2.0,15.6,1389.93,0,1,0,0,0,0,0,0,0,0
